GEOID10_TRACT,mean_neighbor_score_updated,HSEF,P200_PFS,donut_hole_dac,donut_hole_dac_additional_constraints
48025950300,1.0,0.162236480293309,0.89,True,True
48245002600,0.8,0.1,0.85,False,False
48073950600,0.75,0.177801724137931,0.66,False,False
48459950400,1.0,0.143149982917663,0.56,True,True
48245001100,0.8333333333333334,0.116946399566865,0.61,False,False
48373210206,0.8,0.064516129032258,0.42,False,False
48373210101,0.75,0.178773701058852,0.47,False,False
09001070600,0.8181818181818182,0.299668874172185,0.85,False,False
09001022000,1.0,0.181404749873673,0.42,True,False
09003502100,0.9166666666666666,0.018380526577248,0.29,True,True
09003502700,1.0,0.392166836215666,0.93,True,True
09003504200,0.8,0.249925261584454,0.91,False,False
09009140700,0.8571428571428571,0.15757328990228,0.9,True,True
09009142200,0.8333333333333334,0.076134699853587,0.4,False,False
09009350900,1.0,0.162985529322163,0.59,True,True
09009352500,0.8,0.149954832881662,0.63,False,False
25003900300,0.8,0.053673788431475,0.59,False,False
25005640800,0.9090909090909091,0.283411949685535,0.59,True,True
25009205900,0.75,0.207161125319693,0.46,False,False
25025092300,0.8571428571428571,0.194780987884436,0.59,True,True
25025092200,0.75,0.136021267168808,0.3,False,False
25025091100,1.0,0.129399311987298,0.3,True,False
25025110301,0.75,0.123308270676692,0.26,False,False
25025071101,1.0,0.109850746268657,0.55,True,True
25025160300,1.0,0.165023352361183,0.54,True,True
25013801700,0.75,0.207678355501814,0.83,False,False
25013810902,0.7777777777777778,0.153759820426487,0.52,False,False
25017342202,0.8333333333333334,0.169312169312169,0.4,False,False
25027757400,0.75,0.116008105369808,0.4,False,False
25027732902,1.0,0.0,0.82,True,True
72113073010,0.8571428571428571,0.085414987912973,0.86,True,True
72113070503,1.0,0.062736987245777,0.8,True,True
72113073008,1.0,0.426096997690531,,True,True
72113072500,1.0,0.095331695331695,0.96,True,True
72113071700,0.8571428571428571,0.157439446366782,0.96,True,True
72033980006,1.0,,,True,True
72033980004,0.75,,,False,False
72113071401,0.8,0.08876404494382,0.98,False,False
72033980002,0.7777777777777778,,,False,False
72033980007,1.0,,,True,True
72005990000,0.8181818181818182,,,False,False
72037160100,0.8333333333333334,0.0,,False,False
72031051104,1.0,0.064663370102701,0.55,True,True
72031050331,1.0,0.084530853761623,0.91,True,True
72133953800,0.75,0.094062708472315,0.95,False,False
72137121400,0.8333333333333334,0.081663707836672,0.78,False,False
72029100503,1.0,0.046420141620771,0.68,True,True
72139060404,1.0,0.065340909090909,0.44,True,True
72139060213,1.0,0.074311926605504,0.49,True,False
72087990000,0.75,,,False,False
72125840500,1.0,0.170153967627319,0.96,True,True
72061040412,1.0,0.036286919831224,0.24,True,True
72061040602,1.0,0.059594755661502,0.46,True,True
72127008601,0.75,0.049065420560748,0.59,False,False
72025200700,1.0,0.071040372670807,0.87,True,True
72021030901,1.0,0.054845980465815,0.82,True,True
72021031023,1.0,0.091496767777225,0.8,True,True
72021031011,0.8571428571428571,0.062746386333771,0.56,True,True
72127980108,1.0,,,True,True
72127980102,0.8,,,False,False
72127005800,0.8,0.147705845380264,0.9,False,False
72127980107,0.75,,,False,False
72127001900,0.8,0.063220675944334,0.6,False,False
72127006300,0.75,0.089422585590189,0.84,False,False
72127002400,0.8,0.211890243902439,0.92,False,False
44007018200,1.0,0.175740210124164,0.51,True,True
44007017300,0.5,0.130887869945811,0.57,False,False
13001950500,0.8,0.159026369168357,0.68,False,False
13249960200,1.0,0.079948420373952,0.52,True,True
13299950100,0.8,0.234601449275362,0.76,False,False
13107970400,1.0,0.225050234427327,0.85,True,True
13067030412,0.75,0.12352,0.87,False,False
13105000500,0.875,0.183588678265386,0.63,True,True
13225040400,1.0,0.165755153554901,0.87,True,True
13033950100,0.5555555555555556,0.184177997527812,0.44,False,False
13049010200,0.375,0.218135158254919,0.62,False,False
13245010709,0.8571428571428571,0.085452695829095,0.54,True,True
13245010906,0.8,0.111296871268211,0.52,False,False
13245010712,0.8333333333333334,0.045739046701974,0.45,False,False
13167960300,0.8571428571428571,0.166666666666667,0.72,True,True
13245000900,0.875,0.368721461187215,0.94,True,True
13317010301,1.0,0.140572951365756,0.62,True,True
13125010100,0.8571428571428571,0.217540421362077,0.56,True,True
13135050524,1.0,0.231018172765745,0.75,True,True
13261950200,0.75,0.188931297709924,0.69,False,False
13135050423,0.8888888888888888,0.244938865504109,0.72,True,True
13121007706,0.75,0.153243996284994,0.74,False,False
13121011100,0.8333333333333334,0.090060406370126,0.51,False,False
13287970300,0.75,0.179012345679012,0.74,False,False
13003960200,0.8,0.330076762037683,0.83,False,False
13251970600,1.0,0.146003262642741,0.57,True,True
13275961000,0.625,0.135333100802232,0.47,False,False
13275960500,0.75,0.115739790683357,0.42,False,False
13175950201,0.75,0.056245686680469,0.63,False,False
13121004300,0.75,0.110593713620489,0.89,False,False
13185011100,0.8333333333333334,0.079731027857829,0.83,False,False
13121007900,1.0,0.102194949256549,0.35,True,False
13121010604,0.8,0.065712771595124,0.64,False,False
13121006801,0.8,0.231838565022422,,False,False
13307960200,0.8,0.229613733905579,0.64,False,False
13307960100,0.8,0.185381355932203,0.53,False,False
13087970200,0.75,0.161417322834646,0.63,False,False
13087970600,1.0,0.091634562465603,0.53,True,True
13021010500,1.0,0.236673773987207,0.97,True,True
13293010300,0.7777777777777778,0.155354449472097,0.57,False,False
13197920100,0.8,0.2323626538577,0.64,False,False
13095000700,1.0,0.038237738985869,0.54,True,True
13095010500,0.75,0.149802890932983,0.51,False,False
13095011000,1.0,0.159102764736568,0.63,True,True
13095010700,1.0,0.167638483965014,0.97,True,True
13215011100,1.0,0.240645634629494,0.9,True,True
13215010801,0.8571428571428571,0.01763907734057,0.31,True,True
13321950200,0.75,0.149280177187154,0.61,False,False
13215010702,1.0,0.115438108484005,0.53,True,True
13215010606,1.0,0.357438016528926,0.53,True,True
13215010104,0.75,0.044962686567164,0.46,False,False
13215001200,0.875,0.059210526315789,0.53,True,True
13089023423,0.8181818181818182,0.029195630585899,0.2,False,False
13089023204,0.875,0.139549180327869,0.59,True,True
13089022004,0.8571428571428571,0.215906127770535,0.72,True,True
13115001800,0.75,0.149890590809628,0.78,False,False
13115001200,0.8,0.246588384639797,0.77,False,False
13053020201,0.75,0.0,0.28,False,False
13053020206,0.8571428571428571,0.0,,True,True
13017960200,0.875,0.127111111111111,0.53,True,True
13131950600,0.6,0.180307692307692,0.62,False,False
05085020500,0.75,0.174197773411919,0.5,False,False
05131001301,0.75,0.116630669546436,0.54,False,False
05131000502,0.75,0.379439252336449,0.83,False,False
05111490600,1.0,0.171608265947888,0.63,True,True
05111490200,0.8888888888888888,0.280457890433361,0.6,True,True
05027950400,1.0,0.103551178752611,0.77,True,True
05005950200,0.8,0.101040118870728,0.32,False,False
05005950500,0.875,0.132251855925213,0.6,True,True
05105952900,0.8571428571428571,0.124542124542125,0.62,True,True
05021950100,1.0,0.253623188405797,0.54,True,True
05023480300,1.0,0.102103642893792,0.36,True,False
05109953300,0.75,0.142198308993082,0.72,False,False
05079960500,1.0,0.140323824209715,0.4,True,False
05001480100,0.7777777777777778,0.149712092130518,0.6,False,False
05035030202,1.0,0.100381194409149,0.39,True,False
05139950800,1.0,0.140699179974104,0.5,True,True
05139950500,0.8571428571428571,0.068263473053892,0.48,True,True
05051011601,0.8,0.083289264939186,0.47,False,False
05115951501,0.8,0.04616619831393,0.14,False,False
05119004500,0.8,0.121746431570109,0.92,False,False
05089960300,0.8571428571428571,0.145097173144876,0.64,True,True
05075470400,0.75,0.227022058823529,0.57,False,False
05031000602,0.8,0.156723963599596,0.98,False,False
05119002500,0.8333333333333334,0.112582781456954,0.36,False,False
05119003900,0.8888888888888888,0.14957264957265,0.44,True,False
05065960200,0.75,0.183648566198902,0.62,False,False
05043490100,0.8333333333333334,0.202261306532663,0.41,False,False
05037950400,0.8571428571428571,0.126091703056769,0.44,True,False
05057480100,0.8888888888888888,0.169403630077787,0.57,True,True
05093011100,1.0,0.18169014084507,0.62,True,True
05093011300,0.75,0.25,0.7,False,False
05093010700,0.5454545454545454,0.124528301886792,0.56,False,False
05007020203,0.75,0.137048192771084,0.43,False,False
05113950100,1.0,0.13572923935799,0.6,True,True
05009790300,0.875,0.148907472349609,0.57,True,True
05011950100,0.8,0.12585933368588,0.52,False,False
05071951900,1.0,0.203605514316013,0.53,True,True
05069000502,0.8888888888888888,0.199203187250996,0.84,True,True
05063490500,0.8333333333333334,0.076275644397685,0.34,False,False
05063490200,0.75,0.13599537037037,0.52,False,False
05003960500,0.75,0.155602761550717,0.53,False,False
05097953000,0.8333333333333334,0.186677980483666,0.59,False,False
05133080100,1.0,0.119433198380567,0.42,True,False
29510105500,1.0,0.112377006732263,0.56,True,True
29510124300,0.8,0.058954393770856,0.56,False,False
29510125500,0.75,0.014038231780167,0.43,False,False
29510101400,0.8333333333333334,0.050739957716702,0.58,False,False
29095005100,0.8571428571428571,0.012755102040816,0.26,True,True
29095980101,1.0,,,True,True
29095011800,0.8,0.192476489028213,0.6,False,False
29095980802,0.8,,,False,False
29187950901,0.75,0.056972327726533,0.36,False,False
29155470500,0.7272727272727273,0.200090744101633,0.63,False,False
29035960200,1.0,0.112391930835735,0.49,True,False
29047022100,0.6,0.086755646817248,0.64,False,False
29127960600,0.75,0.098985801217038,0.51,False,False
29069360900,0.8181818181818182,0.195121951219512,0.57,False,False
29069360200,0.8,0.188405797101449,0.6,False,False
29091090500,0.8,0.077846253649043,0.74,False,False
29091090600,0.875,0.111349610947142,0.65,True,True
29189213700,1.0,0.084429824561403,0.67,True,True
29189213400,0.75,0.13953488372093,0.55,False,False
29195090500,0.75,0.160909488412768,0.46,False,False
29009960600,0.8,0.076618229854689,0.51,False,False
29065960100,0.875,0.120418848167539,0.56,True,True
29213480106,0.75,0.12510425354462,0.62,False,False
29213480301,0.8,0.07911036036036,0.55,False,False
29143960500,1.0,0.221804511278195,0.64,True,True
29159481100,0.8,0.086878798712907,0.61,False,False
29159480400,0.75,0.118290598290598,0.59,False,False
29023950201,0.8333333333333334,0.148563611491108,0.47,False,False
29145020200,1.0,0.09792663476874,0.64,True,True
29201780400,0.8181818181818182,0.161736941472624,0.43,False,False
29209090500,0.75,0.107273466070703,0.39,False,False
34017011000,0.8333333333333334,0.086717136958018,0.56,False,False
34017004101,0.8333333333333334,0.155764705882353,0.52,False,False
34017004300,0.8333333333333334,0.135735735735736,0.54,False,False
34017005802,0.625,0.020308692120227,0.06,False,False
34031133701,0.75,0.10048869883934,0.37,False,False
34017013000,1.0,0.171174978867286,0.55,True,True
34017014900,1.0,0.217332734620566,0.43,True,False
34027045603,0.75,0.053918680023571,0.18,False,False
34021002400,1.0,0.321120689655172,,True,True
34013010200,0.875,0.148690773067332,0.62,True,True
34013022900,0.8,0.166799363057325,0.82,False,False
34013980100,0.8,0.243892671205446,,False,False
34013018200,0.8571428571428571,0.230395558639833,0.42,True,False
34013980200,0.75,0.249374478732277,,False,False
34013010900,1.0,0.202966958867161,0.64,True,True
34013011500,0.8333333333333334,0.138036809815951,0.6,False,False
34013012800,1.0,0.116411378555799,0.61,True,True
34013013000,1.0,0.057875457875458,0.33,True,True
34013002300,1.0,0.117401003904071,0.54,True,True
34007610300,0.7142857142857143,0.221753794266442,0.8,False,False
34007610500,0.6363636363636364,0.213317479191439,0.64,False,False
34039034200,0.75,0.084909456740443,0.51,False,False
22071001747,1.0,0.073261205564142,0.25,True,False
22071000612,0.75,0.087889273356401,0.01,False,False
22071006400,0.8,0.112105263157895,0.49,False,False
22071001600,1.0,,,True,True
22071001702,0.8333333333333334,0.11867266591676,0.78,False,False
22071008400,0.75,0.078239608801956,0.62,False,False
22071013600,0.75,0.040034812880766,0.43,False,False
22071000601,0.8333333333333334,0.319314641744548,0.99,False,False
22071003302,0.8333333333333334,0.092165898617511,0.5,False,False
22071002503,0.8333333333333334,0.083853083853084,0.41,False,False
22071980100,0.8888888888888888,,,True,True
22067950200,0.8333333333333334,0.100393700787401,0.4,False,False
22065960100,0.9166666666666666,0.14983164983165,0.56,True,True
22069000300,0.7777777777777778,0.12189226519337,0.65,False,False
22033004205,0.75,0.054441969809453,0.18,False,False
22033003000,0.8,0.199280575539568,0.88,False,False
22033003506,0.75,0.088215638226776,0.41,False,False
22087030400,0.7777777777777778,0.231313926042486,0.64,False,False
22087030208,0.75,0.168111753371869,0.39,False,False
22119032100,0.875,0.104609555882972,0.85,True,True
22119031600,0.8888888888888888,0.097072419106317,0.36,True,False
22045031300,1.0,0.176881134133042,0.6,True,True
22009030500,0.8,0.139285714285714,0.76,False,False
22093040300,0.75,0.047509578544061,0.18,False,False
22101041000,0.8,0.163169164882227,0.49,False,False
22019000500,0.7777777777777778,0.034168564920273,0.28,False,False
22007050300,0.8,0.278587874136608,0.64,False,False
22125951701,0.8,0.091749174917492,0.46,False,False
22029000100,0.875,0.276221498371336,0.59,True,True
22041950100,1.0,0.250668704623615,0.8,True,True
22017024700,1.0,0.082893745290128,0.61,True,True
22055001003,0.8333333333333334,0.071248650593739,0.51,False,False
22031950700,0.7,0.184351554126474,0.42,False,False
22097961500,0.75,0.197827329902802,0.58,False,False
22097960500,0.8571428571428571,0.198216340621404,0.59,True,True
22097960800,0.75,0.188360728565082,0.46,False,False
22051025600,0.8571428571428571,0.124494745351657,0.43,True,False
22099020900,0.75,0.136163982430454,0.54,False,False
22099020502,1.0,0.18640350877193,0.64,True,True
22039950700,1.0,0.187935034802784,0.6,True,True
22073980000,1.0,,,True,True
22073010502,0.875,0.118922700244841,0.38,True,False
22091951100,0.8333333333333334,0.164719185827365,0.54,False,False
22047952900,0.8571428571428571,0.21196222455404,0.61,True,True
22051020515,0.75,0.151446654611212,0.37,False,False
22083970400,1.0,0.258527131782946,0.5,True,True
18039001601,0.8333333333333334,0.164403778040142,0.55,False,False
18019050100,0.8,0.079497907949791,0.5,False,False
18095001100,0.8333333333333334,0.094560669456067,0.9,False,False
18095002000,0.8,0.061460592913955,0.58,False,False
18091040700,0.75,0.097560975609756,0.63,False,False
18091040400,0.8,0.106954436450839,0.65,False,False
18053000500,0.75,0.091261061946903,0.35,False,False
18043070302,0.8,0.170713485244677,0.55,False,False
18163980100,0.6,0.0,0.0,False,False
18089022000,1.0,0.144199611147116,0.64,True,True
18089021300,0.8,0.097133076593924,0.64,False,False
18003001100,0.8333333333333334,0.042113955408753,0.59,False,False
18167001000,0.8,0.11441893830703,0.57,False,False
18097322700,0.8333333333333334,0.079478827361564,0.38,False,False
18097340201,1.0,0.204813359528487,0.79,True,True
18097360601,0.8333333333333334,0.139268769187831,0.6,False,False
55059001600,0.75,0.201608848667672,0.81,False,False
55079005000,0.8571428571428571,0.108116026955757,0.62,True,True
55079020300,0.75,0.205089820359281,0.64,False,False
02270000100,1.0,,,True,True
02070000200,1.0,0.111191335740072,0.46,True,False
02185000300,1.0,0.019280682239525,0.07,True,True
02188000200,1.0,0.106901920083031,0.56,True,True
02198000200,1.0,0.083532219570406,0.55,True,True
02180000200,1.0,0.084152575697994,0.28,True,False
02170000102,0.75,0.057249533291848,0.34,False,False
02060000100,1.0,0.059842519685039,0.31,True,True
02050000200,1.0,0.100797872340426,0.53,True,True
42003270400,0.8,0.098522167487685,0.6,False,False
42003260700,0.75,0.07285342584562,0.24,False,False
42003220600,0.8333333333333334,0.085521885521885,0.56,False,False
42045401700,1.0,0.078933333333333,0.44,True,False
42073010700,0.75,0.111578947368421,0.62,False,False
42065951100,0.8,0.060409924487594,0.44,False,False
42049000200,0.75,0.041918069228326,0.3,False,False
42049000900,1.0,0.116414059980651,0.86,True,True
42049002200,0.8,0.066532258064516,0.39,False,False
42129800800,0.75,0.030896759608139,0.3,False,False
42069100300,0.8333333333333334,0.163066954643628,0.98,False,False
42069103100,0.75,0.066458170445661,0.37,False,False
42069101700,0.8,0.046989720998531,0.24,False,False
42069100900,0.8333333333333334,0.100925147182506,0.63,False,False
42007604200,0.75,0.073843416370107,0.47,False,False
42079217100,0.75,0.188741721854305,0.54,False,False
42097081400,1.0,0.195959595959596,0.62,True,True
42101033101,1.0,0.092267135325132,0.51,True,True
42101004002,0.8333333333333334,0.191752035723667,0.45,False,False
42101002000,0.8,0.102699144173798,0.64,False,False
42101005500,0.875,0.125542064180399,0.55,True,True
42101016100,0.75,0.191439522998296,0.56,False,False
42101024800,1.0,0.125650557620818,0.63,True,True
42101030200,1.0,0.148087728838137,0.58,True,True
42101027902,1.0,0.105053191489362,0.86,True,True
42101980500,1.0,,,True,True
42101026900,0.75,0.089340727048675,0.32,False,False
15009991200,1.0,,,True,True
54005958501,1.0,0.195702671312427,0.63,True,True
54075960300,1.0,0.22885032537961,0.59,True,True
54033030400,0.75,0.12719298245614,0.55,False,False
54067950700,0.8333333333333334,0.113141862489121,0.52,False,False
54053955000,0.75,0.127955493741307,0.62,False,False
54053954802,1.0,0.099184782608696,0.46,True,False
54055001100,0.8333333333333334,0.118094770439479,0.42,False,False
54081000900,0.75,0.164575866188769,0.63,False,False
54081001001,0.8,0.052788305360043,0.52,False,False
54081000500,0.8,0.174290677475391,0.48,False,False
54027968200,0.42857142857142855,0.09885118888592,0.44,False,False
54011000400,0.8571428571428571,0.125,0.97,True,True
54039000600,0.8333333333333334,0.122478914558122,0.59,False,False
54107000400,0.8,0.054353854686633,0.31,False,False
54107010702,0.75,0.096330275229358,0.6,False,False
54051020900,0.42857142857142855,0.054669030732861,0.66,False,False
54083965900,0.7777777777777778,0.182616881079385,0.61,False,False
54019020700,0.8571428571428571,0.205020920502092,0.61,True,True
54077964500,0.8,0.131467793030623,0.47,False,False
54103030800,0.75,0.132470119521912,0.53,False,False
54087962800,0.75,0.232947976878613,0.63,False,False
54097966900,0.8,0.056627516778523,0.62,False,False
39145004000,0.8,0.136936936936937,0.63,False,False
39145002500,0.7777777777777778,0.135202804206309,0.44,False,False
39145003600,1.0,0.191542288557214,0.97,True,True
39061009300,1.0,0.269537480063796,0.97,True,True
39007000602,0.75,0.104719764011799,0.54,False,False
39061006600,0.75,0.263233190271817,0.97,False,False
39061007500,0.8333333333333334,0.043963254593176,0.61,False,False
39061008202,0.8,0.06483226535997,0.57,False,False
39049009332,0.8571428571428571,0.068445475638051,0.54,True,True
39049009322,0.875,0.170957361222848,0.77,True,True
39003011200,0.8,0.168534482758621,0.34,False,False
39053953500,0.75,0.155321188878236,0.53,False,False
39087051100,0.8571428571428571,0.111039241052178,0.56,True,True
39087050200,0.75,0.076687116564417,0.54,False,False
39139001300,0.75,0.06934628975265,0.5,False,False
39049005820,0.75,0.043410852713178,0.57,False,False
39049007550,0.75,0.107291666666667,0.64,False,False
39093022500,0.75,0.084249084249084,0.45,False,False
39049005200,0.75,0.023037875829754,0.11,False,False
39049000320,0.8333333333333334,0.118055555555555,0.49,False,False
39013011900,1.0,0.084037162162162,0.49,True,False
39155933302,0.75,0.104437229437229,0.52,False,False
39029951900,0.8,0.119007569386039,0.72,False,False
39029952400,0.6,0.125840537944284,0.55,False,False
39113070600,1.0,0.069967707212056,0.57,True,True
39017013500,1.0,0.171530977982591,0.83,True,True
39131952500,0.8,0.181021341463415,0.6,False,False
39081011800,0.5714285714285714,0.040364068064899,0.51,False,False
39141956700,0.75,0.096947935368043,0.55,False,False
39099810700,0.8,0.03322528363047,0.62,False,False
39099814000,0.7777777777777778,0.243619489559165,0.98,False,False
39095002600,1.0,0.173312883435583,0.56,True,True
39163953100,1.0,0.186494252873563,0.64,True,True
39035106100,0.8333333333333334,0.098561151079137,0.56,False,False
39035152102,0.8333333333333334,0.121157323688969,0.58,False,False
39035103500,0.8333333333333334,0.13452566096423,0.63,False,False
39035154400,0.8,0.154628143392188,0.42,False,False
39035104300,1.0,0.033733562035449,0.34,True,True
39035154601,0.8571428571428571,0.12577502214349,0.62,True,True
39079957700,0.75,0.115282293822051,0.46,False,False
39035118700,0.7777777777777778,0.118170266836086,0.92,False,False
39035108301,0.7777777777777778,0.297418630751964,0.91,False,False
39153508301,0.8333333333333334,0.160919540229885,0.96,False,False
39035980100,0.875,,,True,True
39035188106,1.0,0.055045871559633,0.62,True,True
39035133103,0.7777777777777778,0.09930981595092,0.61,False,False
39035192800,0.875,0.004045307443366,0.2,True,True
19111490700,0.6,0.05375,0.5,False,False
19179960800,0.75,0.120166793025019,0.54,False,False
19155021200,0.5,0.112882378285222,0.53,False,False
19155030502,0.8333333333333334,0.156424581005587,0.64,False,False
19155030800,0.75,0.170720720720721,0.49,False,False
23003951300,1.0,0.10398322851153,0.5,True,True
23003951100,1.0,0.06483300589391,0.47,True,True
23003952500,1.0,0.096513075965131,0.64,True,True
23003951900,1.0,0.080126754187415,0.39,True,False
23029955900,1.0,0.065153010858835,0.58,True,True
23029990000,0.8333333333333334,,,False,False
23019028000,1.0,0.107339449541284,0.56,True,True
23019030000,1.0,0.111936193619362,0.61,True,True
23025965301,1.0,0.083223249669749,0.6,True,True
23025966600,0.75,0.169083717864206,0.63,False,False
23025966300,0.8,0.085294117647059,0.49,False,False
23025966100,0.875,0.113540467970848,0.63,True,True
23025965700,0.75,0.096567505720824,0.63,False,False
23017966200,0.75,0.062671797691039,0.61,False,False
23001020300,0.8333333333333334,0.247571541086899,0.91,False,False
35035000402,0.75,0.113121272365805,0.38,False,False
35017964300,0.75,0.098675496688742,0.66,False,False
35017964200,0.875,0.05379513633014,0.57,True,True
35035000700,0.75,0.111951588502269,0.63,False,False
35045000504,1.0,0.060269627279936,0.61,True,True
35057963700,1.0,0.092755585646581,0.62,True,True
35001002600,1.0,0.116306954436451,0.62,True,True
35037958601,1.0,0.177881802223523,0.85,True,True
35001004603,0.8333333333333334,0.166432584269663,0.49,False,False
35006974700,0.8125,0.223726977248104,0.72,False,False
35041000300,1.0,0.138399597382989,0.66,True,True
35005000900,0.75,0.091701054562127,0.52,False,False
35047957300,1.0,0.200126262626263,0.95,True,True
35005001001,0.75,0.103853511888494,0.31,False,False
35039000100,1.0,0.11577964519141,0.56,True,True
35061970200,0.8,0.082266910420475,0.39,False,False
35039000300,1.0,0.153586756591048,0.58,True,True
35013001500,0.8181818181818182,0.190708130385912,0.3,False,False
35059950200,0.6666666666666666,0.18112582781457,0.71,False,False
35053978200,1.0,0.100460829493088,0.46,True,False
35053978302,1.0,0.118675827607745,0.74,True,True
35031945600,0.75,0.204747774480712,0.72,False,False
35031973100,0.8571428571428571,0.144768856447688,0.59,True,True
